"id","city","class","review_count","categories"
"13874","Toronto",0,41,"Latin"
"13876","Missisauga",0,19,"Middle Eastern"
"13878","Missisauga",1,3,"Fast Food"
"13880","Markham",1,4,"Fast Food"
"13882","Toronto",0,8,"Fast Food"
"13884","Toronto",0,35,"Coffee or Sandwiches"
"13886","Toronto",0,27,"Coffee or Sandwiches"
"13888","Toronto",0,75,"Asian"
"13890","Markham",1,15,"Asian"
"13892","Toronto",1,3,"Coffee or Sandwiches"
"13894","Toronto",1,51,"North American"
"13896","Toronto",0,6,"Other"
"13898","Missisauga",0,11,"Other"
"13900","Missisauga",1,5,"Other"
"13902","Toronto",0,31,"Latin"
"13904","Toronto",0,11,"Latin"
"13906","Toronto",1,10,"Asian"
"13908","Toronto",0,17,"Pub"
"13910","Toronto",1,973,"Asian"
"13912","Toronto",0,9,"Latin"
"13914","Toronto",0,20,"Other"
"13916","Toronto",1,202,"Coffee or Sandwiches"
"13918","Toronto",1,47,"Middle Eastern"
"13920","Toronto",0,14,"North American"
"13922","Toronto",0,39,"Italian"
"13924","Toronto",0,4,"Other"
"13926","Markham",0,18,"Asian"
"13928","Toronto",1,37,"North American"
"13930","Toronto",0,65,"Asian"
"13932","Toronto",0,37,"Fast Food"
"13934","Markham",0,7,"Fast Food"
"13936","Toronto",0,21,"Asian"
"13938","Toronto",0,3,"Asian"
"13940","Toronto",1,9,"Latin"
"13942","Toronto",1,14,"Fast Food"
"13944","Toronto",0,59,"North American"
"13946","Toronto",1,10,"Fast Food"
"13948","Toronto",0,3,"Fast Food"
"13950","Toronto",1,181,"Fast Food"
"13952","Toronto",1,79,"Other"
"13954","Missisauga",0,70,"Latin"
"13956","Toronto",0,35,"Pub"
"13958","Toronto",0,3,"Coffee or Sandwiches"
"13960","Toronto",0,14,"North American"
"13962","Missisauga",0,3,"Fast Food"
"13964","Toronto",0,42,"Coffee or Sandwiches"
"13966","Toronto",1,48,"Asian"
"13968","Toronto",1,60,"Other"
"13970","Toronto",1,7,"Coffee or Sandwiches"
"13972","Toronto",0,16,"Fast Food"
"13974","Toronto",1,5,"Fast Food"
"13976","Toronto",1,7,"Asian"
"13978","Toronto",0,3,"Fast Food"
"13980","Toronto",0,155,"Middle Eastern"
"13982","Toronto",0,149,"Asian"
"13984","Toronto",0,212,"Asian"
"13986","Toronto",0,26,"Asian"
"13988","Toronto",0,6,"Coffee or Sandwiches"
"13990","Toronto",1,98,"Fast Food"
"13992","Toronto",1,56,"Asian"
"13994","Toronto",0,12,"Asian"
"13996","Toronto",0,9,"Middle Eastern"
"13998","Toronto",1,59,"Italian"
"14000","Toronto",0,44,"Asian"
"14002","Missisauga",0,17,"Other"
"14004","Markham",0,4,"Fast Food"
"14006","Missisauga",1,14,"Pub"
"14008","Toronto",1,9,"Asian"
"14010","Toronto",1,9,"Asian"
"14012","Missisauga",0,17,"Pub"
"14014","Toronto",0,4,"Asian"
"14016","Toronto",1,71,"Latin"
"14018","Toronto",0,3,"Fast Food"
"14020","Toronto",0,11,"Middle Eastern"
"14022","Missisauga",0,5,"Fast Food"
"14024","Toronto",0,9,"Fast Food"
"14026","Toronto",0,181,"Other"
"14028","Missisauga",1,116,"Pub"
"14030","Toronto",0,60,"North American"
"14032","Toronto",1,171,"Middle Eastern"
"14034","Toronto",1,30,"Asian"
"14036","Toronto",0,51,"Middle Eastern"
"14038","Toronto",0,36,"Other"
"14040","Toronto",1,6,"Latin"
"14042","Missisauga",0,52,"Fast Food"
"14044","Markham",1,4,"Asian"
"14046","Toronto",1,28,"Asian"
"14048","Toronto",0,6,"Other"
"14050","Missisauga",0,8,"Latin"
"14052","Toronto",1,26,"Asian"
"14054","Toronto",0,10,"Fast Food"
"14056","Toronto",1,224,"Italian"
"14058","Missisauga",0,7,"Italian"
"14060","Toronto",1,8,"Pub"
"14062","Toronto",0,5,"Coffee or Sandwiches"
"14064","Toronto",0,4,"Fast Food"
"14066","Toronto",0,8,"Fast Food"
"14068","Toronto",0,4,"Middle Eastern"
"14070","Toronto",0,7,"Asian"
"14072","Toronto",1,78,"Asian"
"14074","Toronto",0,78,"Asian"
"14076","Toronto",0,149,"Fast Food"
"14078","Toronto",0,41,"Fast Food"
"14080","Toronto",0,127,"North American"
"14082","Toronto",0,25,"Pub"
"14084","Toronto",1,19,"Coffee or Sandwiches"
"14086","Toronto",0,3,"Fast Food"
"14088","Toronto",1,96,"Asian"
"14090","Toronto",0,11,"Pub"
"14092","Toronto",1,5,"Coffee or Sandwiches"
"14094","Toronto",0,6,"Asian"
"14096","Missisauga",0,77,"Asian"
"14098","Toronto",1,28,"North American"
"14100","Toronto",1,5,"North American"
"14102","Toronto",1,9,"Latin"
"14104","Toronto",0,41,"North American"
"14106","Toronto",0,18,"North American"
"14108","Toronto",0,3,"Pub"
"14110","Toronto",0,17,"Fast Food"
"14112","Missisauga",0,4,"Fast Food"
"14114","Toronto",0,3,"Other"
"14116","Toronto",1,18,"Coffee or Sandwiches"
"14118","Missisauga",1,6,"Middle Eastern"
"14120","Toronto",0,12,"Fast Food"
"14122","Toronto",1,8,"Other"
"14124","Toronto",0,9,"Asian"
"14126","Toronto",0,165,"Other"
"14128","Toronto",0,134,"Asian"
"14130","Toronto",0,16,"Middle Eastern"
"14132","Toronto",1,418,"Fast Food"
"14134","Toronto",0,6,"Coffee or Sandwiches"
"14136","Missisauga",0,5,"Middle Eastern"
"14138","Toronto",0,102,"Other"
"14140","Markham",1,45,"Other"
"14142","Toronto",0,7,"Middle Eastern"
"14144","Toronto",1,68,"Other"
"14146","Toronto",0,4,"Asian"
"14148","Toronto",1,5,"Other"
"14150","Toronto",1,11,"Asian"
"14152","Toronto",0,11,"Fast Food"
"14154","Toronto",0,24,"Asian"
"14156","Toronto",1,3,"Coffee or Sandwiches"
"14158","Toronto",0,6,"Middle Eastern"
"14160","Toronto",1,11,"Coffee or Sandwiches"
"14162","Missisauga",1,8,"Middle Eastern"
"14164","Markham",0,4,"Fast Food"
"14166","Toronto",0,41,"Asian"
"14168","Toronto",0,29,"Middle Eastern"
"14170","Toronto",1,13,"North American"
"14172","Toronto",1,31,"Pub"
"14174","Toronto",0,4,"Fast Food"
"14176","Toronto",0,19,"Fast Food"
"14178","Toronto",0,18,"Coffee or Sandwiches"
"14180","Toronto",0,22,"Asian"
"14182","Missisauga",1,78,"Asian"
"14184","Toronto",0,8,"Pub"
"14186","Toronto",1,19,"Asian"
"14188","Missisauga",0,22,"Asian"
"14190","Toronto",1,60,"Coffee or Sandwiches"
"14192","Toronto",0,44,"Coffee or Sandwiches"
"14194","Toronto",0,35,"Asian"
"14196","Toronto",0,15,"Fast Food"
"14198","Toronto",0,244,"Pub"
"14200","Markham",1,225,"Asian"
"14202","Toronto",1,3,"Asian"
"14204","Markham",1,5,"Asian"
"14206","Toronto",1,57,"Asian"
"14208","Toronto",1,3,"Fast Food"
"14210","Toronto",0,32,"Asian"
"14212","Missisauga",1,16,"Other"
"14214","Markham",0,11,"Asian"
"14216","Toronto",0,41,"Asian"
"14218","Toronto",1,3,"Italian"
"14220","Toronto",1,4,"Pub"
"14222","Toronto",1,131,"Coffee or Sandwiches"
"14224","Markham",0,4,"Asian"
"14226","Toronto",1,37,"Other"
"14228","Toronto",1,11,"Coffee or Sandwiches"
"14230","Toronto",1,25,"Coffee or Sandwiches"
"14232","Missisauga",0,10,"Italian"
"14234","Toronto",0,29,"Coffee or Sandwiches"
"14236","Toronto",0,12,"Coffee or Sandwiches"
"14238","Toronto",0,22,"North American"
"14240","Toronto",1,13,"Middle Eastern"
"14242","Toronto",1,27,"Fast Food"
"14244","Markham",0,5,"Asian"
"14246","Toronto",0,3,"Asian"
"14248","Toronto",0,16,"Asian"
"14250","Toronto",0,12,"Asian"
"14252","Toronto",0,126,"Other"
"14254","Toronto",0,66,"Asian"
"14256","Toronto",1,13,"Coffee or Sandwiches"
"14258","Toronto",1,4,"Fast Food"
"14260","Toronto",0,5,"Coffee or Sandwiches"
"14262","Missisauga",0,4,"North American"
"14264","Missisauga",0,5,"Asian"
"14266","Toronto",0,7,"Coffee or Sandwiches"
"14268","Toronto",1,5,"Fast Food"
"14270","Toronto",1,65,"Pub"
"14272","Toronto",0,6,"Asian"
"14274","Toronto",0,20,"Fast Food"
"14276","Toronto",0,23,"Asian"
"14278","Missisauga",0,3,"Middle Eastern"
"14280","Toronto",1,21,"North American"
"14282","Toronto",0,22,"Latin"
"14284","Toronto",1,22,"North American"
"14286","Toronto",0,9,"Pub"
"14288","Toronto",1,13,"Pub"
"14290","Missisauga",1,199,"Middle Eastern"
"14292","Toronto",0,7,"Asian"
"14294","Missisauga",0,5,"Middle Eastern"
"14296","Markham",0,12,"Fast Food"
"14298","Toronto",0,26,"Other"
"14300","Toronto",0,3,"Asian"
"14302","Toronto",0,71,"Fast Food"
"14304","Toronto",0,3,"Italian"
"14306","Toronto",1,14,"Coffee or Sandwiches"
"14308","Toronto",0,49,"Fast Food"
"14310","Toronto",0,8,"Fast Food"
"14312","Missisauga",0,10,"Fast Food"
"14314","Toronto",0,6,"Asian"
"14316","Toronto",0,7,"Middle Eastern"
"14318","Markham",1,38,"Asian"
"14320","Markham",1,12,"Other"
"14322","Toronto",0,10,"Asian"
"14324","Markham",1,19,"Coffee or Sandwiches"
"14326","Toronto",1,3,"Other"
"14328","Toronto",1,26,"Middle Eastern"
"14330","Missisauga",0,5,"Middle Eastern"
"14332","Toronto",0,6,"Fast Food"
"14334","Toronto",1,12,"Asian"
"14336","Toronto",0,98,"Asian"
"14338","Toronto",1,36,"Other"
"14340","Toronto",1,49,"Pub"
"14342","Toronto",0,14,"Pub"
"14344","Toronto",0,12,"Middle Eastern"
"14346","Toronto",1,15,"Coffee or Sandwiches"
"14348","Toronto",1,20,"Other"
"14350","Toronto",0,14,"Pub"
"14352","Toronto",0,58,"Middle Eastern"
"14354","Toronto",1,286,"Middle Eastern"
"14356","Toronto",0,5,"Coffee or Sandwiches"
"14358","Toronto",0,3,"Asian"
"14360","Toronto",0,4,"Pub"
"14362","Toronto",0,23,"Fast Food"
"14364","Missisauga",1,3,"Middle Eastern"
"14366","Toronto",0,50,"Middle Eastern"
"14368","Toronto",1,3,"North American"
"14370","Toronto",0,6,"North American"
"14372","Toronto",1,44,"Other"
"14374","Toronto",0,30,"Asian"
"14376","Toronto",0,95,"Fast Food"
"14378","Toronto",0,5,"Asian"
"14380","Toronto",1,29,"Other"
"14382","Toronto",0,21,"Asian"
"14384","Toronto",1,5,"Fast Food"
"14386","Missisauga",0,9,"Fast Food"
"14388","Toronto",0,4,"North American"
"14390","Toronto",1,47,"North American"
"14392","Missisauga",1,9,"Middle Eastern"
"14394","Toronto",0,17,"Asian"
"14396","Toronto",1,22,"Other"
"14398","Toronto",0,50,"Asian"
"14400","Toronto",0,91,"Asian"
"14402","Toronto",0,119,"Asian"
"14404","Toronto",0,11,"Other"
"14406","Toronto",0,37,"Fast Food"
"14408","Toronto",1,5,"North American"
"14410","Toronto",1,14,"North American"
"14412","Toronto",1,8,"Middle Eastern"
"14414","Toronto",0,4,"Latin"
"14416","Markham",1,34,"Coffee or Sandwiches"
"14418","Toronto",0,48,"Asian"
"14420","Toronto",0,67,"Asian"
"14422","Toronto",0,11,"Italian"
"14424","Toronto",0,108,"Pub"
"14426","Toronto",0,14,"North American"
"14428","Toronto",0,170,"Asian"
"14430","Toronto",0,5,"North American"
"14432","Toronto",1,51,"Fast Food"
"14434","Toronto",0,21,"Fast Food"
"14436","Toronto",0,68,"Italian"
"14438","Markham",0,21,"Fast Food"
"14440","Toronto",0,17,"Fast Food"
"14442","Toronto",0,14,"Latin"
"14444","Toronto",1,24,"Latin"
"14446","Toronto",1,31,"Coffee or Sandwiches"
"14448","Toronto",1,23,"Other"
"14450","Markham",1,10,"Asian"
"14452","Markham",0,429,"Asian"
"14454","Toronto",0,7,"Middle Eastern"
"14456","Toronto",0,4,"Asian"
"14458","Missisauga",0,5,"Fast Food"
"14460","Toronto",1,52,"Other"
"14462","Toronto",0,4,"Middle Eastern"
"14464","Missisauga",0,91,"Middle Eastern"
"14466","Toronto",0,56,"North American"
"14468","Toronto",0,159,"Asian"
"14470","Toronto",0,3,"Asian"
"14472","Toronto",1,14,"Coffee or Sandwiches"
"14474","Markham",0,6,"Other"
"14476","Toronto",0,88,"Fast Food"
"14478","Missisauga",1,15,"Coffee or Sandwiches"
"14480","Toronto",1,246,"Middle Eastern"
"14482","Toronto",1,18,"North American"
"14484","Toronto",1,6,"Middle Eastern"
"14486","Toronto",1,6,"North American"
"14488","Toronto",0,151,"Middle Eastern"
"14490","Missisauga",1,9,"North American"
"14492","Missisauga",0,13,"Middle Eastern"
"14494","Toronto",0,3,"Asian"
"14496","Toronto",1,8,"Coffee or Sandwiches"
"14498","Toronto",1,3,"Asian"
"14500","Toronto",1,153,"Asian"
"14502","Toronto",1,180,"Other"
"14504","Toronto",0,24,"Pub"
"14506","Toronto",0,6,"Middle Eastern"
"14508","Toronto",1,3,"Asian"
"14510","Toronto",0,16,"North American"
"14512","Missisauga",1,6,"Middle Eastern"
"14514","Missisauga",1,28,"North American"
"14516","Toronto",1,14,"Pub"
"14518","Toronto",0,4,"Pub"
"14520","Toronto",0,33,"Latin"
"14522","Toronto",0,4,"Fast Food"
"14524","Toronto",0,5,"Other"
"14526","Toronto",1,100,"Fast Food"
"14528","Toronto",1,79,"Other"
"14530","Missisauga",0,4,"Asian"
"14532","Toronto",0,24,"Coffee or Sandwiches"
"14534","Toronto",0,26,"Other"
"14536","Toronto",0,65,"North American"
"14538","Markham",0,7,"Fast Food"
"14540","Toronto",0,14,"Middle Eastern"
"14542","Toronto",1,35,"Asian"
"14544","Toronto",0,57,"Middle Eastern"
"14546","Toronto",1,5,"Coffee or Sandwiches"
"14548","Toronto",0,8,"Coffee or Sandwiches"
"14550","Toronto",0,140,"Fast Food"
"14552","Markham",0,7,"Other"
"14554","Toronto",0,49,"Middle Eastern"
"14556","Toronto",1,168,"Middle Eastern"
"14558","Toronto",1,6,"Asian"
"14560","Toronto",0,9,"Middle Eastern"
"14562","Toronto",1,147,"Fast Food"
"14564","Markham",0,10,"Asian"
"14566","Toronto",1,8,"Asian"
"14568","Markham",0,59,"Asian"
"14570","Markham",0,9,"Asian"
"14572","Toronto",0,249,"Asian"
"14574","Toronto",0,10,"Asian"
"14576","Missisauga",0,3,"Fast Food"
"14578","Toronto",0,206,"Coffee or Sandwiches"
"14580","Toronto",0,3,"Other"
"14582","Toronto",1,15,"Fast Food"
"14584","Missisauga",0,123,"Middle Eastern"
"14586","Missisauga",0,5,"Fast Food"
"14588","Toronto",0,3,"Coffee or Sandwiches"
"14590","Toronto",0,115,"Middle Eastern"
"14592","Toronto",0,140,"Fast Food"
"14594","Toronto",0,75,"Asian"
"14596","Toronto",1,28,"Asian"
"14598","Toronto",1,8,"Asian"
"14600","Missisauga",1,9,"Asian"
"14602","Toronto",1,34,"Pub"
"14604","Missisauga",1,97,"Fast Food"
"14606","Toronto",0,9,"Coffee or Sandwiches"
"14608","Toronto",0,27,"Fast Food"
"14610","Missisauga",0,25,"Asian"
"14612","Toronto",1,5,"Coffee or Sandwiches"
"14614","Toronto",0,46,"Pub"
"14616","Missisauga",0,7,"Fast Food"
"14618","Toronto",1,19,"Other"
"14620","Toronto",1,77,"Other"
"14622","Toronto",0,3,"Coffee or Sandwiches"
"14624","Toronto",0,4,"Coffee or Sandwiches"
"14626","Toronto",0,31,"North American"
"14628","Toronto",1,40,"Italian"
"14630","Missisauga",0,10,"Middle Eastern"
"14632","Toronto",0,80,"Asian"
"14634","Toronto",0,39,"North American"
"14636","Markham",1,38,"Middle Eastern"
"14638","Missisauga",1,7,"Latin"
"14640","Missisauga",0,3,"Fast Food"
"14642","Toronto",0,44,"Middle Eastern"
"14644","Markham",1,12,"Asian"
"14646","Toronto",0,4,"Fast Food"
"14648","Markham",1,100,"Asian"
"14650","Toronto",0,7,"Fast Food"
"14652","Toronto",0,3,"North American"
"14654","Toronto",0,17,"Middle Eastern"
"14656","Missisauga",0,18,"Other"
"14658","Missisauga",0,25,"Middle Eastern"
"14660","Toronto",1,88,"Fast Food"
"14662","Toronto",1,37,"North American"
"14664","Toronto",0,4,"Fast Food"
"14666","Toronto",0,51,"Coffee or Sandwiches"
"14668","Toronto",1,5,"Fast Food"
"14670","Toronto",1,74,"Latin"
"14672","Toronto",0,41,"Coffee or Sandwiches"
"14674","Toronto",0,9,"North American"
"14676","Toronto",1,3,"North American"
"14678","Toronto",0,5,"Pub"
"14680","Missisauga",0,8,"Fast Food"
"14682","Toronto",0,30,"Other"
"14684","Toronto",0,131,"Other"
"14686","Markham",0,34,"Asian"
"14688","Toronto",0,10,"Fast Food"
"14690","Toronto",1,7,"Coffee or Sandwiches"
"14692","Markham",0,57,"Asian"
"14694","Toronto",1,15,"Coffee or Sandwiches"
"14696","Toronto",0,66,"Other"
"14698","Toronto",1,5,"Other"
"14700","Toronto",0,3,"Middle Eastern"
"14702","Toronto",0,23,"Italian"
"14704","Toronto",0,5,"Coffee or Sandwiches"
"14706","Toronto",0,7,"Pub"
"14708","Toronto",0,50,"Asian"
"14710","Toronto",0,265,"Fast Food"
"14712","Missisauga",0,20,"Middle Eastern"
"14714","Toronto",1,6,"Asian"
"14716","Toronto",1,44,"Asian"
"14718","Toronto",0,5,"Coffee or Sandwiches"
"14720","Missisauga",0,5,"Fast Food"
"14722","Missisauga",1,8,"Pub"
"14724","Toronto",0,17,"Asian"
"14726","Toronto",0,14,"Middle Eastern"
"14728","Missisauga",1,6,"Other"
"14730","Toronto",1,5,"Coffee or Sandwiches"
"14732","Markham",0,59,"Coffee or Sandwiches"
"14734","Missisauga",0,27,"Asian"
"14736","Toronto",0,16,"Italian"
"14738","Markham",1,6,"Pub"
"14740","Toronto",0,3,"Coffee or Sandwiches"
"14742","Toronto",0,40,"Other"
"14744","Toronto",0,19,"North American"
"14746","Toronto",0,98,"Asian"
"14748","Toronto",0,13,"Latin"
"14750","Toronto",0,390,"Pub"
"14752","Toronto",0,7,"Coffee or Sandwiches"
"14754","Toronto",1,19,"Pub"
"14756","Toronto",0,13,"Fast Food"
"14758","Toronto",0,149,"Asian"
"14760","Toronto",1,99,"Coffee or Sandwiches"
"14762","Toronto",1,3,"Latin"
"14764","Missisauga",0,5,"Fast Food"
"14766","Markham",1,76,"Pub"
"14768","Toronto",0,18,"Fast Food"
"14770","Toronto",0,11,"Middle Eastern"
"14772","Markham",0,117,"Asian"
"14774","Toronto",1,19,"Pub"
"14776","Missisauga",0,42,"Fast Food"
"14778","Toronto",1,75,"Fast Food"
"14780","Toronto",0,6,"North American"
"14782","Toronto",0,38,"North American"
"14784","Toronto",0,14,"Other"
"14786","Toronto",1,113,"Asian"
"14788","Missisauga",0,18,"Fast Food"
"14790","Toronto",1,56,"Other"
"14792","Toronto",0,6,"Middle Eastern"
"14794","Toronto",1,215,"Fast Food"
"14796","Markham",0,155,"Asian"
"14798","Toronto",1,7,"Fast Food"
"14800","Toronto",1,7,"Coffee or Sandwiches"
"14802","Toronto",1,16,"Fast Food"
"14804","Toronto",1,48,"Fast Food"
"14806","Toronto",1,10,"Pub"
"14808","Toronto",1,43,"Asian"
"14810","Toronto",0,4,"Coffee or Sandwiches"
"14812","Toronto",1,7,"Coffee or Sandwiches"
"14814","Missisauga",1,54,"Middle Eastern"
"14816","Toronto",0,4,"Other"
"14818","Toronto",1,20,"Asian"
"14820","Missisauga",0,5,"Fast Food"
"14822","Toronto",0,7,"Fast Food"
"14824","Missisauga",0,11,"Asian"
"14826","Toronto",0,17,"Fast Food"
"14828","Toronto",0,5,"Asian"
"14830","Missisauga",1,17,"Other"
"14832","Missisauga",1,76,"Fast Food"
"14834","Toronto",1,131,"North American"
"14836","Markham",1,26,"Fast Food"
"14838","Toronto",0,28,"Pub"
"14840","Toronto",0,10,"Asian"
"14842","Missisauga",0,24,"Middle Eastern"
"14844","Toronto",1,13,"Pub"
"14846","Toronto",1,81,"Latin"
"14848","Toronto",0,24,"Middle Eastern"
"14850","Toronto",0,3,"Fast Food"
"14852","Missisauga",0,29,"North American"
"14854","Toronto",1,3,"Asian"
"14856","Missisauga",0,13,"North American"
"14858","Missisauga",0,9,"Asian"
"14860","Toronto",1,41,"Middle Eastern"
"14862","Toronto",0,3,"Fast Food"
"14864","Toronto",1,53,"Middle Eastern"
"14866","Toronto",0,5,"Fast Food"
"14868","Toronto",1,30,"Other"
"14870","Missisauga",0,19,"Asian"
"14872","Markham",0,13,"Asian"
"14874","Toronto",0,15,"Fast Food"
"14876","Missisauga",0,13,"Other"
"14878","Toronto",0,3,"Latin"
"14880","Markham",0,6,"Coffee or Sandwiches"
"14882","Toronto",0,44,"Asian"
"14884","Missisauga",0,5,"Middle Eastern"
"14886","Markham",0,73,"Asian"
"14888","Markham",0,4,"Coffee or Sandwiches"
"14890","Toronto",0,144,"Fast Food"
"14892","Toronto",1,15,"Asian"
"14894","Toronto",0,87,"Asian"
"14896","Markham",0,17,"Asian"
"14898","Toronto",1,8,"Coffee or Sandwiches"
"14900","Toronto",0,18,"Latin"
"14902","Toronto",0,8,"Asian"
"14904","Markham",0,84,"Asian"
"14906","Toronto",0,19,"Coffee or Sandwiches"
"14908","Missisauga",0,29,"Coffee or Sandwiches"
"14910","Toronto",1,3,"Middle Eastern"
"14912","Toronto",0,91,"Asian"
"14914","Toronto",0,8,"Other"
"14916","Toronto",0,30,"Asian"
"14918","Toronto",0,15,"Other"
"14920","Missisauga",0,6,"Fast Food"
"14922","Toronto",0,5,"Asian"
"14924","Toronto",1,7,"North American"
"14926","Toronto",1,5,"Pub"
"14928","Missisauga",1,5,"Middle Eastern"
"14930","Toronto",0,18,"Middle Eastern"
"14932","Toronto",1,24,"Middle Eastern"
"14934","Toronto",0,203,"Pub"
"14936","Toronto",0,122,"Pub"
"14938","Toronto",1,25,"Asian"
"14940","Toronto",1,31,"North American"
"14942","Toronto",1,115,"Pub"
"14944","Missisauga",0,27,"Latin"
"14946","Toronto",0,3,"Fast Food"
"14948","Toronto",0,42,"North American"
"14950","Toronto",0,20,"Fast Food"
"14952","Toronto",0,21,"Latin"
"14954","Toronto",1,157,"Coffee or Sandwiches"
"14956","Toronto",1,433,"Fast Food"
"14958","Toronto",1,45,"North American"
"14960","Toronto",1,70,"Middle Eastern"
"14962","Toronto",0,13,"Fast Food"
"14964","Markham",0,5,"Asian"
"14966","Toronto",0,52,"Fast Food"
"14968","Missisauga",0,5,"North American"
"14970","Toronto",1,133,"Asian"
"14972","Markham",1,3,"Latin"
"14974","Toronto",0,3,"Fast Food"
"14976","Missisauga",1,4,"North American"
"14978","Toronto",0,42,"Latin"
"14980","Toronto",0,50,"Pub"
"14982","Toronto",0,48,"Italian"
"14984","Toronto",0,15,"Fast Food"
"14986","Toronto",0,35,"North American"
"14988","Missisauga",1,56,"North American"
"14990","Toronto",0,70,"Middle Eastern"
"14992","Toronto",0,14,"Asian"
"14994","Toronto",1,12,"North American"
"14996","Toronto",0,30,"Middle Eastern"
"14998","Toronto",1,4,"Coffee or Sandwiches"
"15000","Toronto",0,10,"Other"
"15002","Toronto",1,11,"Other"
"15004","Toronto",0,3,"Middle Eastern"
"15006","Toronto",1,24,"North American"
"15008","Toronto",0,8,"Coffee or Sandwiches"
"15010","Toronto",0,39,"Asian"
"15012","Toronto",1,109,"Other"
"15014","Toronto",0,5,"Asian"
"15016","Toronto",1,26,"Coffee or Sandwiches"
"15018","Toronto",0,121,"Coffee or Sandwiches"
"15020","Toronto",1,4,"Middle Eastern"
"15022","Toronto",0,22,"Pub"
"15024","Missisauga",0,3,"Fast Food"
"15026","Toronto",1,89,"Latin"
"15028","Missisauga",0,50,"Middle Eastern"
"15030","Toronto",0,108,"Other"
"15032","Missisauga",1,14,"Other"
"15034","Missisauga",0,9,"Asian"
"15036","Missisauga",1,17,"Pub"
"15038","Toronto",0,9,"North American"
"15040","Toronto",1,64,"Asian"
"15042","Toronto",1,47,"Other"
"15044","Markham",0,7,"Asian"
"15046","Toronto",0,57,"Asian"
"15048","Markham",0,3,"Middle Eastern"
"15050","Toronto",0,40,"Other"
"15052","Markham",0,11,"Asian"
"15054","Toronto",1,120,"Asian"
"15056","Toronto",1,9,"Coffee or Sandwiches"
"15058","Missisauga",0,42,"Middle Eastern"
"15060","Toronto",0,178,"North American"
"15062","Toronto",0,8,"Fast Food"
"15064","Toronto",0,12,"Coffee or Sandwiches"
"15066","Toronto",1,29,"Coffee or Sandwiches"
"15068","Missisauga",0,13,"Fast Food"
"15070","Toronto",0,7,"Fast Food"
"15072","Markham",0,76,"Asian"
"15074","Missisauga",1,14,"Other"
"15076","Toronto",0,32,"Middle Eastern"
"15078","Toronto",0,8,"Middle Eastern"
"15080","Toronto",1,78,"Other"
"15082","Toronto",0,4,"Other"
"15084","Toronto",1,5,"Latin"
"15086","Missisauga",1,71,"North American"
"15088","Toronto",0,54,"Italian"
"15090","Toronto",0,32,"Pub"
"15092","Toronto",0,49,"Other"
"15094","Markham",0,34,"Other"
"15096","Toronto",0,46,"North American"
"15098","Toronto",0,55,"Pub"
"15100","Toronto",1,21,"Coffee or Sandwiches"
"15102","Toronto",1,26,"Pub"
"15104","Toronto",0,21,"Middle Eastern"
"15106","Toronto",1,3,"Italian"
"15108","Toronto",0,7,"Fast Food"
"15110","Toronto",1,5,"Middle Eastern"
"15112","Toronto",0,92,"Pub"
"15114","Toronto",0,33,"North American"
"15116","Toronto",1,5,"Asian"
"15118","Toronto",0,6,"Pub"
"15120","Toronto",0,33,"Asian"
"15122","Toronto",1,6,"North American"
"15124","Toronto",0,19,"Asian"
"15126","Toronto",0,12,"Asian"
"15128","Toronto",1,21,"Latin"
"15130","Toronto",0,92,"Middle Eastern"
"15132","Missisauga",0,15,"Asian"
"15134","Toronto",0,21,"North American"
"15136","Toronto",0,3,"Asian"
"15138","Toronto",0,8,"North American"
"15140","Toronto",1,21,"Pub"
"15142","Toronto",0,52,"Middle Eastern"
"15144","Markham",0,9,"Asian"
"15146","Toronto",1,10,"Pub"
"15148","Missisauga",1,13,"Asian"
"15150","Toronto",0,260,"North American"
"15152","Toronto",0,6,"Middle Eastern"
"15154","Toronto",0,9,"Asian"
"15156","Markham",0,116,"Asian"
"15158","Toronto",0,112,"Asian"
"15160","Toronto",0,10,"Coffee or Sandwiches"
"15162","Markham",1,9,"Middle Eastern"
"15164","Toronto",0,29,"Other"
"15166","Toronto",1,27,"Fast Food"
"15168","Toronto",0,40,"North American"
"15170","Markham",1,13,"Pub"
"15172","Missisauga",1,5,"Latin"
"15174","Toronto",0,152,"Middle Eastern"
"15176","Toronto",1,349,"Other"
"15178","Toronto",0,10,"Asian"
"15180","Toronto",0,11,"Asian"
"15182","Toronto",1,4,"Coffee or Sandwiches"
"15184","Toronto",0,7,"Middle Eastern"
"15186","Toronto",0,80,"North American"
"15188","Toronto",1,12,"Fast Food"
"15190","Toronto",0,39,"Asian"
"15192","Toronto",1,4,"North American"
"15194","Missisauga",1,3,"Middle Eastern"
"15196","Markham",0,12,"Asian"
"15198","Toronto",0,15,"Coffee or Sandwiches"
"15200","Toronto",0,308,"North American"
"15202","Missisauga",0,10,"Middle Eastern"
"15204","Toronto",0,68,"Asian"
"15206","Toronto",0,19,"Middle Eastern"
"15208","Markham",0,36,"Asian"
"15210","Toronto",1,64,"Other"
"15212","Toronto",0,73,"Asian"
"15214","Toronto",0,44,"Latin"
"15216","Toronto",0,9,"Fast Food"
"15218","Toronto",0,160,"North American"
"15220","Toronto",0,72,"North American"
"15222","Markham",1,11,"Asian"
"15224","Toronto",0,16,"Asian"
"15226","Missisauga",1,113,"Pub"
"15228","Toronto",0,30,"Asian"
"15230","Toronto",0,9,"Other"
